triangle
//Number_of_Node
144
//Number_of_Element
228
//Number_of_Region
1
//Factor
1.0
120,93,94,
11,10,122,
120,94,121,
13,122,121,
121,95,13,
10,123,122,
95,121,94,
124,5,4,
5,124,6,
4,1,3,
124,4,125,
1,4,5,
125,4,3,
9,1,8,
8,123,9,
1,7,8,
7,6,124,
7,124,123,
6,7,1,
3,1,2,
7,123,8,
123,10,9,
9,10,1,
95,96,14,
97,98,20,
1,20,21,
21,20,98,
98,22,21,
97,20,19,
24,1,23,
99,24,23,
1,22,23,
22,98,23,
20,1,19,
23,98,99,
11,1,10,
12,13,1,
13,95,14,
12,1,11,
11,122,12,
14,1,13,
12,122,13,
19,1,18,
19,18,97,
1,16,17,
15,96,16,
16,96,17,
18,1,17,
1,14,15,
18,17,97,
96,15,14,
16,1,15,
6,1,5,
97,17,96,
22,1,21,
125,2,91,
2,125,3,
90,125,91,
125,90,126,
90,91,1,
90,89,126,
88,89,1,
88,87,126,
90,1,89,
86,1,85,
89,88,126,
87,1,86,
126,87,127,
84,128,127,
130,129,108,
129,128,81,
130,107,131,
108,129,81,
107,130,108,
80,109,108,
127,86,85,
127,87,86,
1,91,2,
83,128,84,
78,1,77,
81,128,82,
81,82,1,
84,1,83,
82,128,83,
79,109,80,
80,81,1,
79,1,78,
79,80,1,
77,110,109,
77,109,78,
77,1,76,
78,109,79,
1,84,85,
80,108,81,
76,75,110,
74,75,1,
74,111,110,
110,75,74,
76,110,77,
74,73,111,
72,73,1,
71,1,70,
76,1,75,
111,71,112,
72,71,111,
74,1,73,
73,72,111,
88,1,87,
112,71,70,
82,83,1,
84,127,85,
71,72,1,
24,99,25,
1,25,26,
25,99,26,
27,1,26,
28,27,100,
26,100,27,
28,1,27,
100,101,29,
29,1,28,
30,29,101,
101,31,30,
100,29,28,
99,100,26,
1,29,30,
31,32,1,
32,31,101,
1,33,34,
33,1,32,
33,32,102,
31,1,30,
1,35,36,
102,35,34,
38,1,37,
135,37,36,
135,38,37,
1,36,37,
36,35,103,
35,1,34,
34,33,102,
1,38,39,
101,102,32,
25,1,24,
134,36,103,
133,103,104,
135,36,134,
103,35,102,
132,133,104,
135,39,38,
135,136,39,
133,134,103,
39,136,40,
41,42,1,
40,136,41,
43,1,42,
43,42,137,
136,42,41,
44,1,43,
44,137,45,
137,44,43,
46,47,1,
138,46,45,
138,47,46,
45,46,1,
138,45,137,
44,45,1,
137,42,136,
41,1,40,
39,40,1,
1,47,48,
115,62,61,
60,61,1,
63,62,114,
63,1,62,
62,115,114,
62,1,61,
141,58,57,
60,1,59,
115,60,59,
59,1,58,
59,58,116,
57,58,1,
64,1,63,
115,61,60,
112,68,113,
68,69,1,
112,69,68,
112,70,69,
68,67,113,
1,56,57,
65,64,114,
66,67,1,
65,113,66,
113,65,114,
66,113,67,
64,63,114,
66,1,65,
64,65,1,
57,56,141,
68,1,67,
52,51,139,
53,1,52,
140,54,53,
54,1,53,
53,52,140,
55,56,1,
48,138,49,
138,48,47,
50,49,139,
51,1,50,
139,49,138,
50,139,51,
1,49,50,
54,55,1,
139,140,52,
55,141,56,
59,116,115,
142,117,116,
58,142,116,
140,141,55,
142,143,117,
143,144,117,
142,58,141,
55,54,140,
1,51,52,
49,1,48,
69,70,1,
0.0000000 ,0.0000000 ,
-0.2500000 ,-0.0000000 ,
-0.2493910 ,-0.0174391 ,
-0.2475670 ,-0.0347933 ,
-0.2445369 ,-0.0519779 ,
-0.2403154 ,-0.0689093 ,
-0.2349232 ,-0.0855050 ,
-0.2283864 ,-0.1016842 ,
-0.2207369 ,-0.1173679 ,
-0.2120120 ,-0.1324798 ,
-0.2022542 ,-0.1469463 ,
-0.1915111 ,-0.1606969 ,
-0.1798350 ,-0.1736646 ,
-0.1672827 ,-0.1857862 ,
-0.1539154 ,-0.1970027 ,
-0.1397982 ,-0.2072594 ,
-0.1250000 ,-0.2165064 ,
-0.1095928 ,-0.2246985 ,
-0.0936516 ,-0.2317960 ,
-0.0772542 ,-0.2377641 ,
-0.0604805 ,-0.2425739 ,
-0.0434120 ,-0.2462019 ,
-0.0261321 ,-0.2486305 ,
-0.0087249 ,-0.2498477 ,
0.0087249 ,-0.2498477 ,
0.0261321 ,-0.2486305 ,
0.0434120 ,-0.2462019 ,
0.0604805 ,-0.2425739 ,
0.0772542 ,-0.2377641 ,
0.0936516 ,-0.2317960 ,
0.1095928 ,-0.2246985 ,
0.1250000 ,-0.2165064 ,
0.1397982 ,-0.2072594 ,
0.1539154 ,-0.1970027 ,
0.1672827 ,-0.1857862 ,
0.1798350 ,-0.1736646 ,
0.1915111 ,-0.1606969 ,
0.2022542 ,-0.1469463 ,
0.2120120 ,-0.1324798 ,
0.2207369 ,-0.1173679 ,
0.2283864 ,-0.1016842 ,
0.2349232 ,-0.0855050 ,
0.2403154 ,-0.0689093 ,
0.2445369 ,-0.0519779 ,
0.2475670 ,-0.0347933 ,
0.2493910 ,-0.0174391 ,
0.2500000 ,0.0000000 ,
0.2493910 ,0.0174391 ,
0.2475670 ,0.0347933 ,
